source,target,weight,type
65,384,2,directed
65,396,3,directed
65,434,2,directed
65,474,2,directed
65,497,3,directed
65,519,4,directed
65,529,3,directed
65,544,65,directed
65,545,10,directed
65,546,3,directed
65,547,1,directed
65,548,15,directed
65,549,9,directed
65,551,2,directed
65,553,1,directed
65,554,7,directed
65,555,3,directed
65,557,2,directed
66,7,2,directed
66,38,3,directed
66,42,1,directed
66,47,2,directed
66,55,1,directed
66,56,1,directed
66,97,1,directed
66,100,1,directed
66,111,1,directed
66,131,1,directed
66,158,2,directed
66,162,1,directed
66,176,2,directed
66,185,1,directed
66,202,2,directed
66,222,4,directed
66,227,2,directed
66,268,1,directed
66,273,3,directed
66,274,3,directed
66,308,1,directed
66,320,2,directed
66,355,1,directed
66,361,2,directed
66,365,1,directed
66,372,1,directed
66,403,4,directed
66,430,1,directed
66,434,1,directed
66,438,4,directed
66,478,2,directed
66,503,1,directed
66,505,1,directed
66,531,1,directed
66,543,1,directed
66,545,7,directed
66,546,1,directed
66,548,4,directed
66,549,4,directed
66,551,12,directed
66,552,3,directed
66,553,4,directed
66,554,3,directed
66,555,7,directed
66,557,7,directed
68,14,2,directed
68,16,3,directed
68,48,1,directed
68,68,1,directed
68,84,4,directed
68,97,1,directed
68,121,7,directed
68,123,1,directed
68,127,3,directed
68,137,2,directed
68,152,2,directed
68,184,1,directed
68,194,15,directed
68,195,2,directed
68,208,8,directed
68,211,2,directed
68,213,1,directed
68,228,1,directed
68,234,1,directed
68,240,1,directed
68,265,2,directed
68,276,1,directed
68,322,1,directed
68,353,9,directed
68,394,2,directed
68,397,1,directed
68,429,3,directed
68,436,3,directed
68,456,1,directed
68,481,1,directed
68,546,5,directed
68,549,18,directed
68,552,45,directed
68,554,3,directed
68,555,2,directed
69,45,1,directed
69,151,1,directed
69,215,1,directed
69,242,1,directed
69,280,1,directed
69,371,1,directed
69,519,4,directed
69,544,12,directed
69,546,2,directed
69,554,1,directed
70,456,1,directed
70,555,1,directed
71,7,1,directed
71,14,1,directed
71,16,2,directed
71,23,3,directed
71,32,1,directed
71,45,10,directed
71,49,7,directed
71,59,1,directed
71,62,1,directed
71,65,1,directed
71,69,4,directed
71,73,1,directed
71,97,10,directed
71,98,6,directed
71,115,7,directed
71,127,2,directed
71,129,3,directed
71,148,1,directed
71,152,5,directed
71,153,1,directed
71,171,1,directed
71,173,2,directed
71,180,2,directed
71,186,1,directed
71,191,1,directed
71,197,3,directed
71,198,2,directed
71,215,1,directed
71,221,1,directed
71,227,1,directed
71,228,1,directed
71,240,3,directed
71,251,10,directed
71,256,1,directed
71,258,1,directed
71,263,8,directed
71,274,6,directed
71,276,16,directed
71,280,11,directed
71,281,1,directed
71,287,4,directed
71,297,1,directed
71,305,2,directed
71,317,1,directed
71,327,1,directed
71,332,1,directed
71,339,1,directed
71,353,3,directed
71,375,3,directed
71,377,1,directed
71,384,3,directed
71,388,4,directed
71,396,1,directed
71,406,1,directed
71,409,1,directed
71,417,1,directed
71,426,2,directed
71,429,1,directed
71,446,1,directed
71,456,8,directed
71,459,1,directed
71,474,12,directed
71,476,1,directed
71,478,1,directed
71,481,1,directed
71,484,1,directed
71,499,1,directed
71,503,8,directed
71,515,2,directed
71,517,1,directed
71,519,6,directed
71,541,1,directed
71,543,4,directed
71,544,58,directed
71,545,5,directed
71,546,13,directed
71,547,2,directed
71,548,5,directed
71,549,5,directed
71,551,8,directed
71,552,4,directed
71,553,5,directed
71,554,20,directed
71,555,5,directed
71,557,4,directed
72,453,1,directed
72,554,1,directed
74,2,1,directed
74,26,1,directed
74,48,1,directed
74,82,2,directed
74,121,1,directed
74,140,1,directed
74,147,4,directed
74,161,2,directed
74,191,1,directed
74,216,1,directed
74,266,1,directed
74,287,1,directed
74,296,1,directed
74,353,1,directed
74,438,3,directed
74,480,1,directed
74,546,4,directed
74,548,2,directed
74,551,2,directed
74,553,13,directed
74,555,2,directed
74,557,1,directed
76,43,1,directed
76,57,1,directed
76,112,1,directed
76,141,1,directed
76,180,1,directed
76,266,1,directed
76,276,6,directed
76,453,1,directed
76,481,1,directed
76,488,1,directed
76,554,6,directed
77,7,5,directed
77,21,3,directed
77,39,1,directed
77,74,1,directed
77,77,1,directed
77,95,1,directed
77,147,3,directed
77,158,1,directed
77,191,4,directed
77,287,4,directed
77,333,3,directed
77,335,3,directed
77,365,3,directed
77,396,1,directed
77,434,2,directed
77,456,2,directed
77,504,2,directed
77,511,4,directed
77,512,2,directed
77,539,1,directed
77,548,3,directed
77,553,28,directed
77,555,1,directed
77,557,3,directed
78,7,1,directed
78,13,5,directed
78,14,10,directed
78,16,1,directed
78,26,1,directed
78,79,3,directed
78,84,6,directed
78,106,1,directed
78,112,2,directed
78,118,1,directed
78,121,6,directed
78,123,1,directed
78,127,2,directed
78,144,4,directed
78,152,6,directed
78,158,2,directed
78,184,1,directed
78,194,1,directed
78,208,5,directed
78,220,14,directed
78,252,1,directed
78,256,4,directed
78,257,3,directed
78,267,7,directed
78,271,1,directed
78,277,7,directed
78,279,1,directed
78,287,2,directed
78,307,1,directed
78,329,1,directed
78,361,4,directed
78,372,2,directed
78,397,10,directed
78,411,6,directed
78,416,1,directed
78,456,2,directed
78,479,3,directed
78,480,1,directed
78,484,1,directed
78,497,1,directed
78,513,1,directed
78,514,1,directed
78,546,2,directed
78,549,8,directed
78,551,2,directed
78,552,38,directed
78,555,5,directed
78,557,4,directed
79,8,2,directed
79,227,1,directed
79,456,1,directed
79,551,1,directed
79,557,1,directed
81,440,1,directed
81,456,1,directed
82,47,1,directed
82,103,1,directed
82,197,2,directed
82,227,1,directed
82,251,1,directed
82,258,1,directed
82,276,2,directed
82,287,11,directed
82,344,3,directed
82,396,2,directed
82,438,1,directed
82,503,2,directed
82,551,1,directed
82,552,1,directed
82,554,12,directed
83,2,3,directed
83,7,2,directed
83,14,1,directed
83,16,17,directed
83,19,1,directed
83,21,3,directed
83,26,1,directed
83,33,1,directed
83,34,4,directed
83,36,1,directed
83,46,6,directed
83,48,3,directed
83,60,2,directed
83,66,1,directed
83,67,1,directed
83,71,1,directed
83,79,1,directed
83,97,25,directed
83,101,4,directed
83,126,1,directed
83,140,1,directed
83,148,7,directed
83,152,1,directed
83,180,19,directed
83,185,3,directed
83,194,3,directed
83,195,4,directed
83,214,3,directed
83,221,4,directed
83,228,2,directed
83,251,5,directed
83,256,2,directed
83,263,10,directed
83,273,2,directed
83,274,6,directed
83,276,2,directed
83,279,1,directed
83,281,4,directed
83,287,3,directed
83,296,1,directed
83,310,11,directed
83,311,1,directed
83,317,5,directed
83,343,18,directed
83,353,1,directed
83,360,6,directed
83,362,2,directed
83,363,2,directed
83,366,2,directed
83,379,1,directed
83,385,4,directed
83,388,1,directed
83,394,1,directed
83,406,3,directed
83,419,2,directed
83,429,2,directed
83,437,2,directed
83,441,3,directed
83,451,3,directed
83,455,6,directed
83,456,27,directed
83,476,2,directed
83,481,1,directed
83,482,1,directed
83,484,1,directed
83,497,1,directed
83,503,1,directed
83,504,1,directed
83,511,1,directed
83,526,1,directed
83,543,2,directed
83,545,4,directed
83,546,2,directed
83,548,34,directed
83,549,3,directed
83,551,6,directed
83,552,3,directed
83,553,79,directed
83,554,7,directed
83,555,11,directed
83,557,1,directed
84,14,10,directed
84,16,1,directed
84,26,1,directed
84,86,1,directed
84,121,1,directed
84,127,5,directed
84,152,5,directed
84,184,1,directed
84,206,1,directed
84,216,1,directed
84,220,1,directed
84,225,2,directed
84,248,4,directed
84,252,3,directed
84,256,3,directed
84,257,1,directed
84,258,11,directed
84,267,6,directed
84,343,1,directed
84,353,1,directed
84,361,1,directed
84,372,1,directed
84,390,1,directed
84,396,1,directed
84,397,1,directed
84,411,4,directed
84,436,2,directed
84,479,2,directed
84,497,2,directed
84,549,7,directed
84,552,16,directed
84,553,3,directed
86,7,31,directed
86,13,2,directed
86,14,19,directed
86,25,1,directed
86,26,1,directed
86,39,1,directed
86,47,1,directed
86,48,3,directed
86,55,2,directed
86,62,1,directed
86,68,1,directed
86,84,2,directed
86,90,1,directed
86,118,1,directed
86,127,3,directed
86,144,4,directed
86,152,2,directed
86,158,1,directed
86,182,5,directed
86,184,2,directed
86,189,1,directed
86,194,5,directed
86,206,1,directed
86,212,2,directed
86,216,1,directed
86,220,2,directed
86,225,1,directed
86,241,1,directed
86,248,6,directed
86,251,1,directed
86,263,1,directed
86,265,1,directed
86,267,5,directed
86,271,1,directed
86,287,1,directed
86,292,1,directed
86,307,1,directed
86,315,1,directed
86,322,5,directed
86,329,2,directed
86,343,1,directed
86,344,1,directed
86,361,1,directed
86,397,2,directed
86,423,2,directed
86,436,2,directed
86,456,1,directed
86,479,1,directed
86,484,1,directed
86,496,1,directed
86,497,1,directed
86,502,2,directed
86,513,3,directed
86,517,1,directed
86,541,1,directed
86,546,2,directed
86,549,5,directed
86,551,1,directed
86,552,5,directed
86,554,3,directed
86,555,1,directed
86,557,5,directed
87,7,7,directed
87,14,2,directed
87,16,1,directed
87,38,3,directed
87,51,1,directed
87,54,2,directed
87,62,2,directed
87,66,1,directed
87,97,3,directed
87,99,1,directed
87,107,1,directed
87,112,1,directed
87,139,1,directed
87,152,1,directed
87,153,1,directed
87,169,1,directed
87,174,1,directed
87,197,1,directed
87,208,1,directed
87,220,1,directed
87,221,1,directed
87,223,1,directed
87,227,5,directed
87,233,2,directed
87,256,1,directed
87,263,2,directed
87,276,14,directed
87,284,1,directed
87,287,2,directed
87,296,2,directed
87,336,1,directed
87,361,2,directed
87,383,1,directed
87,409,1,directed
87,425,4,directed
87,434,1,directed
87,453,2,directed
87,463,2,directed
87,478,1,directed
87,485,1,directed
87,493,1,directed
87,499,2,directed
87,530,1,directed
87,545,15,directed
87,546,14,directed
87,547,7,directed
87,548,3,directed
87,549,5,directed
87,551,8,directed
87,552,1,directed
87,553,3,directed
87,554,56,directed
87,555,20,directed
87,557,22,directed
88,7,1,directed
88,263,1,directed
88,455,1,directed
88,486,1,directed
88,555,1,directed
89,7,1,directed
89,19,3,directed
89,48,1,directed
89,137,2,directed
89,141,2,directed
89,189,1,directed
89,251,1,directed
89,274,1,directed
89,276,1,directed
89,316,4,directed
89,331,1,directed
89,378,3,directed
89,478,1,directed
89,481,1,directed
89,486,1,directed
89,503,3,directed
89,548,1,directed
89,551,2,directed
89,553,5,directed
89,554,19,directed
89,555,2,directed
89,557,2,directed
90,14,1,directed
90,182,1,directed
90,206,1,directed
90,220,1,directed
90,233,1,directed
90,237,8,directed
90,248,3,directed
90,256,19,directed
90,258,1,directed
90,271,1,directed
90,309,2,directed
90,496,1,directed
90,545,1,directed
90,547,1,directed
90,549,9,directed
90,551,5,directed
90,552,12,directed
90,554,5,directed
90,555,2,directed
91,345,1,directed
91,457,1,directed
91,544,3,directed
92,313,2,directed
92,544,13,directed
93,14,1,directed
93,47,1,directed
93,134,1,directed
93,152,1,directed
93,267,1,directed
93,353,1,directed
93,541,1,directed
93,546,2,directed
93,549,1,directed
93,555,1,directed
94,16,2,directed
94,51,1,directed
94,97,1,directed
94,143,1,directed
94,153,1,directed
94,161,1,directed
94,177,1,directed
94,218,2,directed
94,263,1,directed
94,270,4,directed
94,287,1,directed
94,316,1,directed
94,331,1,directed
94,337,1,directed
94,359,1,directed
94,369,3,directed
94,396,4,directed
94,491,1,directed
94,530,1,directed
94,541,1,directed
94,544,1,directed
94,545,1,directed
94,546,11,directed
94,547,8,directed
94,554,1,directed
94,555,82,directed
94,557,2,directed
95,7,2,directed
95,18,1,directed
95,21,1,directed
95,105,2,directed
95,140,1,directed
95,158,2,directed
95,185,1,directed
95,248,1,directed
95,273,1,directed
95,287,1,directed
95,483,1,directed
95,497,1,directed
95,511,1,directed
95,545,1,directed
95,546,2,directed
95,547,2,directed
95,548,4,directed
95,553,11,directed
95,554,4,directed
95,555,5,directed
97,7,9,directed
97,14,20,directed
97,16,4,directed
97,21,21,directed
97,22,21,directed
97,26,7,directed
97,38,2,directed
97,48,4,directed
97,54,2,directed
97,62,12,directed
97,79,3,directed
97,81,3,directed
97,83,11,directed
97,87,1,directed
97,96,1,directed
97,97,1,directed
97,101,7,directed
97,103,1,directed
97,132,12,directed
97,135,4,directed
97,143,4,directed
97,152,1,directed
97,153,2,directed
97,158,69,directed
97,169,1,directed
97,170,2,directed
97,176,1,directed
97,180,5,directed
97,194,4,directed
97,195,11,directed
97,199,2,directed
97,203,1,directed
97,205,1,directed
97,211,1,directed
97,221,17,directed
97,222,15,directed
97,227,69,directed
97,234,6,directed
97,240,12,directed
97,251,9,directed
97,256,1,directed
97,263,22,directed
97,267,6,directed
97,274,9,directed
97,276,64,directed
97,281,8,directed
97,282,1,directed
97,287,11,directed
97,297,3,directed
97,306,1,directed
97,308,1,directed
97,311,1,directed
97,323,1,directed
97,331,2,directed
97,343,5,directed
97,347,4,directed
97,353,6,directed
97,355,1,directed
97,361,1,directed
97,363,1,directed
97,375,10,directed
97,378,1,directed
97,381,6,directed
97,382,1,directed
97,388,1,directed
97,394,1,directed
97,395,1,directed
97,396,2,directed
97,404,2,directed
97,406,6,directed
97,419,4,directed
97,425,3,directed
97,434,1,directed
97,438,3,directed
97,441,1,directed
97,445,1,directed
97,456,26,directed
97,476,4,directed
97,478,1,directed
97,482,1,directed
97,485,1,directed
97,488,1,directed
97,494,1,directed
97,505,1,directed
97,511,7,directed
97,515,1,directed
97,519,1,directed
97,524,2,directed
97,533,1,directed
97,541,16,directed
97,543,6,directed
97,544,17,directed
97,545,459,directed
97,546,50,directed
97,547,3,directed
97,548,12,directed
97,549,28,directed
97,551,225,directed
97,552,39,directed
97,553,35,directed
97,554,32,directed
97,555,30,directed
97,557,113,directed
98,7,8,directed
98,14,3,directed
98,21,1,directed
98,24,1,directed
98,32,1,directed
98,37,1,directed
98,41,6,directed
98,45,8,directed
98,59,1,directed
98,62,4,directed
98,65,1,directed
98,71,25,directed
98,73,2,directed
98,92,1,directed
98,115,10,directed
98,127,4,directed
98,129,4,directed
98,148,1,directed
98,151,1,directed
98,153,1,directed
98,154,16,directed
98,166,1,directed
98,173,1,directed
98,179,3,directed
98,187,8,directed
98,193,1,directed
98,197,1,directed
98,208,3,directed
98,215,1,directed
98,217,1,directed
98,251,2,directed
98,274,6,directed
98,276,3,directed
98,280,27,directed
98,287,1,directed
98,305,2,directed
98,353,2,directed
98,383,1,directed
98,384,3,directed
98,396,2,directed
98,426,3,directed
98,436,10,directed
98,446,1,directed
98,456,16,directed
98,457,1,directed
98,474,52,directed
98,481,2,directed
98,519,48,directed
98,544,231,directed
98,545,1,directed
98,546,4,directed
98,549,23,directed
98,553,6,directed
98,554,11,directed
99,43,1,directed
99,44,1,directed
99,103,1,directed
99,107,1,directed
99,185,2,directed
99,218,1,directed
99,276,4,directed
99,287,2,directed
99,503,1,directed
99,510,1,directed
99,551,2,directed
99,554,37,directed
100,22,1,directed
100,66,2,directed
100,158,1,directed
100,220,1,directed
100,227,1,directed
100,276,2,directed
100,355,1,directed
100,425,1,directed
100,545,2,directed
100,546,2,directed
100,551,4,directed
100,554,3,directed
103,9,10,directed
103,14,1,directed
103,21,1,directed
103,26,1,directed
103,47,4,directed
103,53,1,directed
103,55,3,directed
103,56,1,directed
103,62,1,directed
103,79,3,directed
103,97,2,directed
103,99,1,directed
103,117,4,directed
103,131,2,directed
103,133,1,directed
103,134,1,directed
103,143,3,directed
103,145,9,directed
103,149,1,directed
103,158,1,directed
103,162,1,directed
103,165,12,directed
103,178,80,directed
103,185,2,directed
103,191,3,directed
103,202,1,directed
103,203,1,directed
103,218,2,directed
103,221,1,directed
103,222,3,directed
103,227,3,directed
103,251,1,directed
103,256,1,directed
103,263,2,directed
103,273,5,directed
103,276,3,directed
103,277,20,directed
103,280,2,directed
103,287,5,directed
103,288,1,directed
103,298,2,directed
103,300,4,directed
103,313,28,directed
103,319,6,directed
103,335,3,directed
103,347,7,directed
103,353,1,directed
103,354,4,directed
103,367,1,directed
103,385,1,directed
103,395,6,directed
103,396,2,directed
103,421,19,directed
103,434,1,directed
103,440,8,directed
103,476,36,directed
103,484,43,directed
103,485,1,directed
103,497,3,directed
103,501,3,directed
103,503,1,directed
103,510,12,directed
103,522,2,directed
103,533,4,directed
103,541,2,directed
103,543,3,directed
103,545,42,directed
103,546,20,directed
103,547,3,directed
103,548,14,directed
103,549,9,directed
103,551,59,directed
103,553,1,directed
103,554,8,directed
103,555,7,directed
103,557,10,directed
104,41,1,directed
104,69,1,directed
104,71,1,directed
104,152,1,directed
104,175,1,directed
104,198,1,directed
104,215,1,directed
104,228,1,directed
104,236,1,directed
104,274,1,directed
104,305,1,directed
104,341,1,directed
104,352,1,directed
104,377,2,directed
104,484,1,directed
104,532,1,directed
104,544,19,directed
104,545,1,directed
104,546,3,directed
104,549,3,directed
104,554,1,directed
105,7,1,directed
105,21,2,directed
105,79,1,directed
105,95,1,directed
105,97,1,directed
105,140,1,directed
105,158,4,directed
105,221,1,directed
105,241,1,directed
105,245,4,directed
105,251,3,directed
105,273,2,directed
105,276,4,directed
105,296,1,directed
105,329,2,directed
105,360,2,directed
105,385,1,directed
105,417,2,directed
105,431,2,directed
